Date,AAPL,AMZN,GOOG,HD,IBM,MCD,MMM,NFLX,NVDA,PSX,TSLA,TXN
2015-08-17,111.04021499999999,535.219971,660.869995,111.639145,137.816147,91.88195,137.420303,125.360001,22.853388,75.830811,254.99000499999997,47.2192
2015-08-18,110.41468,535.02002,656.130005,114.530403,137.551636,91.973236,136.56398000000002,124.050003,22.644896,76.004272,260.72000099999997,46.300789
2015-08-19,109.002518,532.919983,660.900024,114.49308799999999,135.72653200000002,92.28357700000001,135.251968,122.059998,22.556593,73.76750899999999,255.25,45.642132000000004
2015-08-20,106.76579299999999,515.780029,646.830017,112.422569,134.59797700000001,91.060448,132.915375,112.489998,21.742239,72.608047,242.17999300000002,44.000126
2015-08-21,100.235687,494.47000099999997,612.47998,108.337547,131.238754,88.65978199999999,131.74710100000001,103.959999,21.065245,69.147911,230.770004,42.636425
2015-08-24,97.733597,463.369995,589.6099849999999,104.961327,126.495323,84.771286,128.49263,96.879997,20.319571,65.423019,218.86999500000002,41.643806
2015-08-25,98.321205,466.369995,582.0599980000001,103.497047,124.28228,83.25605,127.62104,101.519997,19.897679999999998,64.40963,220.02999900000003,40.372875
2015-08-26,103.960411,500.76998899999995,628.619995,108.123024,129.343124,86.85247,132.331299,110.129997,21.398834,66.920273,224.83999599999999,42.126205
2015-08-27,107.02168999999999,518.369995,637.6099849999999,109.736526,130.965439,88.842354,133.42533899999998,117.660004,22.203373000000003,68.490562,242.99000499999997,43.656883
2015-08-28,107.372368,518.01001,630.380005,109.605949,130.47169499999998,88.630569,133.712784,117.629997,22.301491,70.508224,248.479996,44.51963
2015-08-31,106.870049,512.8900150000001,618.25,108.617332,130.392334,87.49793199999999,131.79345700000002,115.029999,22.05621,72.188087,249.059998,44.380478000000004
2015-09-01,102.093315,496.540009,597.789978,105.99258400000001,125.798782,86.070625,128.418427,105.790001,21.153548999999998,70.83689100000001,238.63000499999998,42.988945
2015-09-02,106.471985,510.549988,614.340027,109.18915600000001,127.888351,88.43718,130.95898400000002,105.440002,21.791296,71.722466,247.690002,43.925911
2015-09-03,104.604881,504.72000099999997,606.25,109.301643,129.413696,88.40956899999999,131.422623,101.059998,21.850168,71.63117199999999,245.57000699999998,44.027958
2015-09-04,103.562332,499.0,600.700012,107.258095,126.698074,87.341385,129.660873,98.790001,21.339968,70.480835,241.92999300000002,43.165207
2015-09-08,106.44355,517.539978,614.659973,109.142296,129.810425,89.118607,132.98956299999998,94.949997,22.252436,72.92757399999999,248.169998,45.16901
2015-09-09,104.39636999999999,516.8900150000001,612.719971,106.83627299999999,127.888351,87.875465,130.606674,99.18,21.810919000000002,73.630562,248.91000400000001,44.16711
2015-09-10,106.68996399999999,522.23999,621.349976,107.3237,128.902283,87.709717,130.532471,99.480003,22.154320000000002,73.968361,248.479996,43.981567
